run_id,ev_depart,confidence,ev_speed,route,ew_flow,ns_flow,travel_time,true_delay,ev_wait,safety_violations,teleports,deadlocks,passed
898,559.4,0.98,15.2,NS_B,894,639,33.0,12.53,2.0,0,0,0,True
899,409.7,0.81,18.3,EW_full,946,915,-1.0,999.0,37.0,0,0,1,False
900,550.7,0.66,19.4,NS_D,907,875,79.0,62.96,38.0,0,0,0,False
901,638.1,0.14,15.6,NS_C,712,929,-1.0,999.0,21.0,0,0,1,False
902,578.8,0.93,14.9,NS_C,1082,967,-1.0,999.0,15.0,0,0,1,False
903,630.9,0.22,21.5,COMPLEX_TURN_D_TO_B,623,691,58.0,26.26,0.0,0,0,0,False
904,594.3,0.13,16.1,NS_B,820,868,57.0,37.67,17.0,0,0,0,False
905,625.0,0.16,21.1,NS_B,768,687,26.0,11.25,0.0,0,0,0,True
906,599.8,0.27,18.6,COMPLEX_TURN_D_TO_B,896,843,88.0,51.31,22.0,0,0,0,False
907,398.7,0.51,20.5,COMPLEX_TURN_D_TO_B,952,967,-1.0,999.0,20.0,0,0,1,False
908,350.9,0.22,14.7,NS_B,636,813,45.0,23.83,11.0,0,0,0,False
909,350.5,0.77,15.1,NS_C,737,841,47.0,26.39,14.0,0,0,0,False
910,438.8,0.07,14.8,COMPLEX_TURN_D_TO_B,650,971,-1.0,999.0,22.0,0,0,1,False
911,377.8,0.11,20.7,COMPLEX_TURN_D_TO_B,855,828,65.0,32.03,3.0,0,0,0,False
912,351.2,0.76,16.5,NS_B,609,855,53.0,34.14,18.0,0,0,0,False
913,539.3,0.74,14.4,COMPLEX_TURN_D_TO_B,879,627,60.0,12.61,0.0,0,0,0,True
914,313.5,0.08,21.6,EW_full,1025,650,-1.0,999.0,31.0,0,0,1,False
915,386.1,0.35,21.6,EW_full,747,823,95.0,63.41,14.0,0,0,0,False
916,349.9,0.8,19.8,NS_B,1062,855,53.0,37.28,17.0,0,0,0,False
917,302.8,0.17,16.2,NS_D,764,1000,77.0,57.79,35.0,0,0,0,False
918,592.0,0.74,14.6,NS_D,874,764,44.0,22.68,8.0,0,0,0,False
919,457.4,1.0,16.8,NS_C,1086,979,-1.0,999.0,19.0,0,0,1,False
920,254.9,0.47,19.5,NS_C,945,846,43.0,27.04,11.0,0,0,0,False
921,314.3,0.67,20.6,NS_B,624,649,29.0,13.89,0.0,0,0,0,True
922,330.3,0.88,16.1,COMPLEX_TURN_D_TO_B,895,951,82.0,39.61,16.0,0,0,0,False
923,328.5,0.93,17.7,NS_D,672,658,25.0,7.42,0.0,0,0,0,True
924,596.0,0.08,16.2,NS_D,637,653,35.0,15.79,1.0,0,0,0,False
925,471.9,0.89,21.3,NS_B,1037,773,32.0,17.39,0.0,0,0,0,False
926,337.6,0.35,16.5,NS_B,1056,687,26.0,7.14,0.0,0,0,0,True
927,601.8,0.42,19.9,NS_C,1001,690,30.0,14.36,0.0,0,0,0,True
928,352.7,0.83,15.9,EW_full,1043,832,-1.0,999.0,22.0,0,0,1,False
929,649.6,0.77,17.0,COMPLEX_TURN_D_TO_B,891,907,-1.0,999.0,20.0,0,0,1,False
930,624.4,0.75,18.3,NS_D,911,886,77.0,59.99,34.0,0,0,0,False
931,472.9,0.43,16.7,EW_full,876,758,-1.0,999.0,44.0,0,0,1,False
932,316.8,0.45,17.6,COMPLEX_TURN_D_TO_B,857,676,59.0,20.23,0.0,0,0,0,False
933,347.1,0.14,14.2,NS_C,811,748,33.0,11.08,0.0,0,0,0,True
934,486.6,0.07,16.4,NS_B,914,965,-1.0,999.0,36.0,0,0,1,False
935,316.8,0.95,16.2,NS_C,917,812,41.0,21.79,6.0,0,0,0,False
936,478.9,0.49,16.4,NS_C,929,669,25.0,6.02,0.0,0,0,0,True
937,525.0,0.68,20.3,NS_C,1096,869,59.0,43.67,23.0,0,0,0,False
938,622.6,0.72,14.3,NS_B,778,686,25.0,3.24,0.0,0,0,0,True
939,630.3,0.82,16.6,NS_D,762,907,58.0,39.25,23.0,0,0,0,False
940,630.8,0.64,14.1,EW_full,806,961,119.0,70.6,27.0,0,0,0,False
941,558.2,0.24,18.6,NS_C,698,686,27.0,10.27,0.0,0,0,0,True
942,576.9,0.62,17.4,COMPLEX_TURN_D_TO_B,812,886,86.0,46.78,24.0,0,0,0,False
943,274.8,0.76,18.6,EW_full,806,691,96.0,59.31,10.0,0,0,0,False
944,401.4,0.18,21.2,NS_C,1087,966,58.0,43.32,20.0,0,0,0,False
945,496.4,0.78,21.0,COMPLEX_TURN_D_TO_B,1020,918,-1.0,999.0,22.0,0,0,1,False
946,354.8,0.35,14.8,NS_B,697,798,41.0,19.97,11.0,0,0,0,False
947,630.3,0.45,15.9,NS_D,830,634,27.0,7.43,0.0,0,0,0,True
948,263.7,0.42,14.4,NS_D,742,776,38.0,16.39,5.0,0,0,0,False
949,584.3,0.11,21.8,NS_D,705,823,51.0,36.72,11.0,0,0,0,False
950,287.7,0.02,21.9,NS_B,876,821,31.0,16.79,0.0,0,0,0,False
951,579.8,0.93,19.3,COMPLEX_TURN_D_TO_B,1061,779,68.0,32.64,5.0,0,0,0,False
952,318.0,0.48,17.2,NS_B,625,725,29.0,10.91,0.0,0,0,0,True
953,470.6,0.74,14.9,NS_D,872,768,35.0,14.11,0.0,0,0,0,True
954,393.0,0.01,21.0,NS_B,830,678,27.0,12.18,0.0,0,0,0,True
955,580.0,0.63,19.8,EW_full,722,807,84.0,49.54,11.0,0,0,0,False
956,365.3,0.02,15.4,COMPLEX_TURN_D_TO_B,869,929,110.0,65.69,40.0,0,0,0,False
957,330.4,0.17,20.5,NS_D,759,691,25.0,9.82,0.0,0,0,0,True
958,493.8,0.44,14.4,EW_full,925,654,-1.0,999.0,34.0,0,0,1,False
959,421.1,0.63,18.6,NS_C,1083,793,33.0,16.27,0.0,0,0,0,False
960,619.6,0.85,19.7,COMPLEX_TURN_D_TO_B,944,859,88.0,53.36,23.0,0,0,0,False
961,281.4,0.44,21.6,NS_D,945,830,33.0,18.59,0.0,0,0,0,False
962,440.6,0.27,19.2,EW_full,1082,908,-1.0,999.0,0.0,0,0,1,False
963,340.9,0.33,18.5,NS_D,696,842,44.0,27.18,8.0,0,0,0,False
964,471.5,0.0,19.9,NS_D,1090,763,25.0,9.36,0.0,0,0,0,True
965,523.8,0.38,17.1,NS_D,876,962,-1.0,999.0,22.0,0,0,1,False
966,519.4,0.71,14.8,NS_B,726,967,54.0,32.97,20.0,0,0,0,False
967,391.3,0.02,21.2,NS_C,1078,630,28.0,13.32,0.0,0,0,0,True
968,505.5,0.2,16.2,NS_C,1062,669,31.0,11.79,0.0,0,0,0,True
969,270.1,0.33,14.1,NS_D,918,782,34.0,11.93,0.0,0,0,0,True
970,284.9,0.92,20.8,NS_C,748,749,31.0,16.04,0.0,0,0,0,False
971,319.5,0.42,14.2,COMPLEX_TURN_D_TO_B,929,950,91.0,42.94,21.0,0,0,0,False
972,453.1,0.91,14.3,NS_B,606,752,35.0,13.24,2.0,0,0,0,True
973,467.1,0.58,20.8,COMPLEX_TURN_D_TO_B,1017,703,59.0,26.19,0.0,0,0,0,False
974,433.1,0.81,16.9,EW_full,751,778,80.0,39.62,7.0,0,0,0,False
975,358.2,0.56,21.6,COMPLEX_TURN_D_TO_B,791,996,-1.0,999.0,25.0,0,0,1,False
976,403.2,0.75,14.2,EW_full,1061,953,-1.0,999.0,27.0,0,0,1,False
977,465.7,0.09,16.7,NS_B,896,847,49.0,30.37,13.0,0,0,0,False
978,541.4,0.99,17.8,EW_full,927,903,-1.0,999.0,22.0,0,0,1,False
979,259.9,0.4,17.2,NS_D,1088,761,36.0,17.91,4.0,0,0,0,False
980,284.6,0.51,20.0,NS_B,1058,622,27.0,11.44,0.0,0,0,0,True
981,294.4,0.29,21.0,EW_full,614,916,83.0,50.5,3.0,0,0,0,False
982,253.9,0.69,21.3,NS_B,618,761,35.0,20.39,2.0,0,0,0,False
983,313.9,0.35,17.7,NS_B,696,905,59.0,41.42,21.0,0,0,0,False
984,559.8,0.48,20.8,NS_B,679,944,54.0,39.04,13.0,0,0,0,False
985,388.3,0.03,19.9,NS_B,780,727,27.0,11.36,0.0,0,0,0,True
986,359.5,0.34,16.9,EW_full,784,899,87.0,46.62,9.0,0,0,0,False
987,562.5,0.68,15.0,NS_C,677,829,48.0,27.25,13.0,0,0,0,False
988,448.3,0.08,17.3,NS_D,701,781,44.0,26.01,10.0,0,0,0,False
989,589.5,0.49,17.0,NS_D,677,633,29.0,10.69,0.0,0,0,0,True
990,472.2,0.42,17.7,NS_D,989,787,33.0,15.42,0.0,0,0,0,False
991,526.3,0.02,21.8,NS_C,1051,860,59.0,44.72,18.0,0,0,0,False
992,568.0,0.03,21.6,EW_full,617,782,69.0,37.41,0.0,0,0,0,False
993,606.8,0.55,20.3,COMPLEX_TURN_D_TO_B,713,764,64.0,30.38,1.0,0,0,0,False
994,279.2,0.54,20.4,COMPLEX_TURN_D_TO_B,995,983,86.0,52.55,20.0,0,0,0,False
995,603.3,0.79,19.2,COMPLEX_TURN_D_TO_B,901,623,58.0,22.46,0.0,0,0,0,False
996,383.1,0.14,14.8,NS_D,726,878,65.0,43.97,24.0,0,0,0,False
997,319.1,0.67,17.5,COMPLEX_TURN_D_TO_B,665,930,90.0,51.01,22.0,0,0,0,False
998,475.6,0.1,14.5,NS_D,894,748,25.0,3.54,0.0,0,0,0,True
999,472.4,0.63,16.4,COMPLEX_TURN_D_TO_B,1077,924,86.0,44.39,21.0,0,0,0,False
1000,506.1,0.39,20.2,EW_full,931,905,-1.0,999.0,23.0,0,0,1,False
1001,442.2,0.08,20.1,NS_C,978,858,58.0,42.52,19.0,0,0,0,False
1002,502.5,0.04,21.6,NS_C,984,955,-1.0,999.0,38.0,0,0,1,False
1003,528.9,0.25,20.4,NS_B,708,905,56.0,40.75,19.0,0,0,0,False
1004,596.2,0.53,17.2,NS_B,991,959,-1.0,999.0,24.0,0,0,1,False
1005,251.8,0.27,20.4,COMPLEX_TURN_D_TO_B,1059,811,69.0,35.55,8.0,0,0,0,False
1006,584.2,0.77,19.9,NS_D,907,741,30.0,14.36,0.0,0,0,0,True
1007,537.4,0.27,20.0,NS_D,767,726,29.0,13.44,0.0,0,0,0,True
1008,401.2,0.86,20.3,EW_full,757,707,77.0,43.38,10.0,0,0,0,False
1009,399.1,0.51,15.0,EW_full,1029,737,-1.0,999.0,19.0,0,0,1,False
1010,255.9,0.4,21.6,NS_B,601,719,33.0,18.59,0.0,0,0,0,False
1011,586.6,0.17,17.3,COMPLEX_TURN_D_TO_B,861,678,60.0,20.55,0.0,0,0,0,False
1012,334.9,0.17,19.7,COMPLEX_TURN_D_TO_B,765,780,59.0,24.36,0.0,0,0,0,False
1013,426.7,0.38,19.2,NS_C,648,811,34.0,17.79,0.0,0,0,0,False
1014,401.1,0.33,15.4,NS_C,666,639,35.0,14.79,0.0,0,0,0,True
1015,281.9,0.9,14.3,NS_C,985,830,37.0,15.24,0.0,0,0,0,False
1016,271.3,0.97,14.4,NS_B,756,713,29.0,7.39,0.0,0,0,0,True
1017,551.4,0.82,14.1,EW_full,725,967,75.0,26.6,0.0,0,0,0,False
1018,526.2,0.88,21.0,NS_C,1089,973,-1.0,999.0,20.0,0,0,1,False
1019,355.2,0.97,17.0,NS_C,773,853,63.0,44.69,19.0,0,0,0,False
1020,377.1,0.24,16.6,COMPLEX_TURN_D_TO_B,1034,762,57.0,15.89,0.0,0,0,0,False
1021,409.8,0.84,21.1,COMPLEX_TURN_D_TO_B,778,702,60.0,27.66,0.0,0,0,0,False
1022,480.9,0.74,15.3,NS_B,707,619,25.0,4.66,0.0,0,0,0,True
1023,348.4,0.04,20.1,NS_D,710,629,30.0,14.52,0.0,0,0,0,True
1024,468.3,0.23,18.2,NS_C,823,795,35.0,17.9,1.0,0,0,0,False
1025,422.6,0.56,16.0,NS_B,783,905,59.0,39.55,22.0,0,0,0,False
1026,352.9,0.65,20.2,COMPLEX_TURN_D_TO_B,637,916,86.0,52.22,20.0,0,0,0,False
1027,507.6,0.0,15.8,COMPLEX_TURN_D_TO_B,1032,646,57.0,13.81,0.0,0,0,0,True
1028,402.5,0.03,18.0,NS_C,817,689,32.0,14.71,0.0,0,0,0,True
1029,360.7,0.74,18.5,NS_B,717,803,41.0,24.18,8.0,0,0,0,False
1030,646.3,0.3,14.1,NS_C,720,875,56.0,33.93,19.0,0,0,0,False
1031,603.5,0.24,16.7,COMPLEX_TURN_D_TO_B,727,982,-1.0,999.0,2.0,0,0,1,False
1032,549.6,0.27,19.2,NS_D,724,641,35.0,18.79,0.0,0,0,0,False
1033,559.3,0.72,21.8,COMPLEX_TURN_D_TO_B,941,945,-1.0,999.0,22.0,0,0,1,False
1034,581.4,0.07,19.9,NS_D,877,900,61.0,45.36,24.0,0,0,0,False
1035,616.8,0.13,21.8,COMPLEX_TURN_D_TO_B,810,708,58.0,26.7,0.0,0,0,0,False
1036,437.1,0.75,21.3,NS_B,673,700,28.0,13.39,0.0,0,0,0,True
1037,378.4,0.17,17.6,EW_full,946,611,-1.0,999.0,66.0,0,0,1,False
1038,485.0,0.68,20.1,NS_B,630,674,29.0,13.52,0.0,0,0,0,True
1039,359.1,0.63,19.5,NS_B,685,909,60.0,44.04,24.0,0,0,0,False
1040,261.9,0.76,21.1,NS_D,669,729,31.0,16.25,0.0,0,0,0,False
1041,400.9,0.71,17.8,COMPLEX_TURN_D_TO_B,745,796,72.0,33.66,11.0,0,0,0,False
1042,413.0,0.08,17.6,NS_B,699,661,29.0,11.32,0.0,0,0,0,True
1043,429.4,0.73,18.9,EW_full,860,695,118.0,81.89,44.0,0,0,0,False
1044,403.5,0.92,14.5,NS_D,1085,664,33.0,11.54,0.0,0,0,0,True
1045,413.3,0.65,15.5,EW_full,633,683,84.0,39.97,0.0,0,0,0,False
1046,424.4,0.27,21.1,NS_B,810,842,41.0,26.25,7.0,0,0,0,False
1047,476.7,0.18,16.3,NS_D,818,797,39.0,19.91,0.0,0,0,0,False
1048,473.7,0.17,21.5,NS_D,749,806,33.0,18.53,0.0,0,0,0,False
1049,544.0,0.13,21.9,COMPLEX_TURN_D_TO_B,869,896,-1.0,999.0,20.0,0,0,1,False
1050,282.4,0.25,19.4,COMPLEX_TURN_D_TO_B,927,634,58.0,22.82,0.0,0,0,0,False
1051,569.2,0.32,18.3,NS_D,1012,750,25.0,7.99,0.0,0,0,0,True
1052,290.4,0.09,16.6,NS_D,772,866,44.0,25.25,7.0,0,0,0,False
1053,633.4,0.79,15.8,NS_B,790,973,-1.0,999.0,13.0,0,0,1,False
1054,354.6,0.91,15.1,EW_full,800,957,93.0,47.81,19.0,0,0,0,False
1055,642.2,0.91,19.3,NS_B,723,612,31.0,14.88,0.0,0,0,0,True
1056,479.7,0.24,17.1,EW_full,925,862,-1.0,999.0,37.0,0,0,1,False
1057,267.8,0.93,21.4,COMPLEX_TURN_D_TO_B,915,708,60.0,28.11,0.0,0,0,0,False
1058,287.9,0.95,18.3,NS_C,1044,669,26.0,8.99,0.0,0,0,0,True
1059,644.6,0.23,20.9,NS_B,921,663,25.0,10.11,0.0,0,0,0,True
1060,597.5,0.43,18.6,COMPLEX_TURN_D_TO_B,1054,634,61.0,24.31,0.0,0,0,0,False
1061,566.0,0.23,17.5,NS_D,1057,639,25.0,7.22,0.0,0,0,0,True
1062,341.5,0.44,14.8,NS_D,971,983,59.0,37.97,19.0,0,0,0,False
1063,494.0,0.72,14.5,NS_D,977,862,60.0,38.54,23.0,0,0,0,False
1064,566.7,0.23,18.6,NS_C,907,976,-1.0,999.0,20.0,0,0,1,False
1065,490.7,0.69,16.5,NS_B,666,982,56.0,37.14,16.0,0,0,0,False
1066,429.1,0.78,17.6,NS_B,883,645,25.0,7.32,0.0,0,0,0,True
1067,557.2,0.39,21.5,COMPLEX_TURN_D_TO_B,868,753,59.0,27.26,0.0,0,0,0,False
1068,568.1,0.36,16.4,NS_B,884,759,32.0,13.02,0.0,0,0,0,True
1069,642.1,0.56,20.8,COMPLEX_TURN_D_TO_B,934,829,86.0,53.19,22.0,0,0,0,False
1070,254.8,0.81,14.1,COMPLEX_TURN_D_TO_B,973,756,63.0,14.6,1.0,0,0,0,True
1071,453.3,0.86,21.2,NS_D,1099,635,29.0,14.32,0.0,0,0,0,True
1072,461.2,0.22,15.7,NS_C,687,858,52.0,32.18,18.0,0,0,0,False
1073,468.4,0.01,19.6,NS_B,801,916,59.0,43.12,24.0,0,0,0,False
1074,366.9,0.17,17.9,NS_B,892,635,28.0,10.61,0.0,0,0,0,True
1075,558.2,0.79,19.8,EW_full,919,640,-1.0,999.0,52.0,0,0,1,False
1076,269.8,0.28,18.3,NS_D,1053,708,26.0,8.99,0.0,0,0,0,True
1077,497.6,0.87,16.5,NS_C,827,646,31.0,12.14,0.0,0,0,0,True
1078,463.2,0.74,15.9,COMPLEX_TURN_D_TO_B,940,995,-1.0,999.0,23.0,0,0,1,False
1079,617.2,0.11,19.2,NS_D,1081,1000,-1.0,999.0,2.0,0,0,1,False
1080,449.5,0.37,19.8,NS_B,826,849,53.0,37.28,22.0,0,0,0,False
1081,355.2,0.63,22.0,NS_C,713,638,32.0,17.85,0.0,0,0,0,False
1082,490.3,0.4,14.9,COMPLEX_TURN_D_TO_B,782,988,-1.0,999.0,18.0,0,0,1,False
1083,484.5,0.31,16.0,NS_D,679,701,30.0,10.55,0.0,0,0,0,True
1084,360.2,0.68,20.5,NS_C,710,682,30.0,14.82,0.0,0,0,0,True
1085,496.7,0.49,21.2,COMPLEX_TURN_D_TO_B,871,695,64.0,31.81,1.0,0,0,0,False
1086,384.7,0.86,16.7,NS_D,987,754,31.0,12.37,0.0,0,0,0,True
1087,474.4,0.04,21.2,NS_D,864,741,32.0,17.32,0.0,0,0,0,False
1088,327.4,0.36,20.7,NS_D,861,857,40.0,24.97,5.0,0,0,0,False
1089,621.0,0.46,16.8,COMPLEX_TURN_D_TO_B,936,733,59.0,18.38,0.0,0,0,0,False
1090,402.6,0.39,15.7,EW_full,798,856,100.0,56.54,18.0,0,0,0,False
1091,640.0,0.45,17.5,NS_B,603,729,34.0,16.22,1.0,0,0,0,False
1092,552.2,0.76,16.6,EW_full,625,716,81.0,39.89,0.0,0,0,0,False
1093,396.5,0.37,21.3,NS_B,1068,617,25.0,10.39,0.0,0,0,0,True
1094,335.1,0.44,20.0,NS_C,738,993,56.0,40.44,21.0,0,0,0,False
1095,260.4,0.58,17.9,NS_D,1042,972,60.0,42.61,21.0,0,0,0,False
1096,543.6,0.61,16.9,NS_C,704,642,29.0,10.59,0.0,0,0,0,True
1097,470.6,0.62,19.2,NS_D,713,639,28.0,11.79,0.0,0,0,0,True
1098,280.5,1.0,18.8,NS_B,839,752,26.0,9.45,0.0,0,0,0,True
1099,495.9,0.92,17.4,COMPLEX_TURN_D_TO_B,819,927,-1.0,999.0,31.0,0,0,1,False
1100,480.0,0.44,14.4,NS_D,1095,691,25.0,3.39,0.0,0,0,0,True
1101,461.9,0.98,19.1,EW_full,694,787,72.0,36.27,2.0,0,0,0,False
1102,267.1,0.19,14.4,COMPLEX_TURN_D_TO_B,978,690,60.0,12.61,0.0,0,0,0,True
1103,296.8,0.87,15.4,EW_full,945,657,-1.0,999.0,52.0,0,0,1,False
1104,344.4,0.33,14.5,NS_B,850,666,28.0,6.54,0.0,0,0,0,True
1105,589.6,0.95,19.3,COMPLEX_TURN_D_TO_B,764,944,-1.0,999.0,20.0,0,0,1,False
1106,469.7,0.34,14.6,COMPLEX_TURN_D_TO_B,876,874,87.0,40.26,21.0,0,0,0,False
1107,523.7,0.65,18.9,EW_full,831,659,122.0,85.89,43.0,0,0,0,False
1108,508.9,0.5,20.4,COMPLEX_TURN_D_TO_B,726,945,-1.0,999.0,41.0,0,0,1,False
1109,324.0,0.92,16.6,NS_C,990,707,28.0,9.25,0.0,0,0,0,True
1110,642.6,0.56,17.3,EW_full,905,674,-1.0,999.0,42.0,0,0,1,False
1111,617.3,0.14,19.3,NS_C,726,819,43.0,26.88,9.0,0,0,0,False
1112,614.3,0.89,18.0,NS_D,933,682,29.0,11.71,0.0,0,0,0,True
1113,419.8,0.26,17.5,NS_D,799,851,48.0,30.22,13.0,0,0,0,False
1114,349.9,0.43,20.5,NS_B,608,947,66.0,50.82,24.0,0,0,0,False
1115,289.1,0.32,20.1,NS_D,817,655,25.0,9.52,0.0,0,0,0,True
1116,499.3,0.62,16.1,NS_C,779,744,34.0,14.67,1.0,0,0,0,True
1117,532.6,0.1,18.7,NS_B,907,970,-1.0,999.0,40.0,0,0,1,False
1118,432.2,0.5,14.0,NS_D,641,767,34.0,11.77,0.0,0,0,0,True
1119,354.0,0.28,14.4,COMPLEX_TURN_D_TO_B,1056,649,62.0,14.61,1.0,0,0,0,True
1120,502.6,0.34,21.7,NS_D,911,776,41.0,26.66,7.0,0,0,0,False
1121,334.8,0.66,15.5,NS_D,692,785,28.0,7.92,0.0,0,0,0,True
1122,434.4,0.97,18.0,NS_D,1036,828,46.0,28.71,5.0,0,0,0,False
1123,536.9,0.55,18.3,NS_C,946,727,33.0,15.99,0.0,0,0,0,False
1124,325.6,0.03,17.6,COMPLEX_TURN_D_TO_B,1094,937,88.0,49.23,20.0,0,0,0,False
1125,285.4,0.07,15.1,COMPLEX_TURN_D_TO_B,625,875,70.0,24.81,1.0,0,0,0,False
1126,511.1,0.45,18.0,NS_B,823,667,25.0,7.71,0.0,0,0,0,True
1127,641.9,0.51,15.9,COMPLEX_TURN_D_TO_B,1087,900,-1.0,999.0,37.0,0,0,1,False
1128,278.0,0.76,14.9,NS_C,1094,650,26.0,5.11,0.0,0,0,0,True
1129,442.2,0.55,15.6,NS_B,1080,641,25.0,5.05,0.0,0,0,0,True
1130,636.9,0.44,18.6,COMPLEX_TURN_D_TO_B,901,971,-1.0,999.0,12.0,0,0,1,False
1131,443.9,0.47,21.6,NS_C,837,669,28.0,13.59,0.0,0,0,0,True
1132,399.2,0.22,14.5,NS_D,798,690,32.0,10.54,0.0,0,0,0,True
1133,493.4,0.9,16.1,COMPLEX_TURN_D_TO_B,921,747,63.0,20.61,1.0,0,0,0,False
1134,382.7,0.15,20.7,NS_C,722,694,30.0,14.97,0.0,0,0,0,True
1135,587.2,0.65,18.3,NS_C,721,633,34.0,16.99,0.0,0,0,0,False
1136,352.5,0.45,19.6,NS_C,799,741,38.0,22.12,1.0,0,0,0,False
1137,585.8,0.64,14.6,NS_C,799,920,59.0,37.68,24.0,0,0,0,False
1138,400.1,0.44,15.9,EW_full,696,647,70.0,27.08,7.0,0,0,0,False
1139,384.6,0.91,18.2,EW_full,841,700,116.0,78.51,29.0,0,0,0,False
1140,433.0,0.41,21.6,NS_C,724,986,56.0,41.59,23.0,0,0,0,False
1141,618.2,0.93,20.1,NS_C,914,750,25.0,9.52,0.0,0,0,0,True
1142,548.1,0.58,15.8,NS_C,804,841,57.0,37.3,24.0,0,0,0,False
1143,313.9,0.62,16.8,NS_C,1001,664,30.0,11.48,0.0,0,0,0,True
1144,469.3,0.85,19.1,COMPLEX_TURN_D_TO_B,1040,876,86.0,50.27,17.0,0,0,0,False
1145,431.0,0.4,15.0,NS_D,886,893,57.0,36.25,22.0,0,0,0,False
1146,620.2,0.68,21.8,NS_B,602,704,25.0,10.72,0.0,0,0,0,True
1147,308.2,0.9,16.8,EW_full,1086,645,-1.0,999.0,38.0,0,0,1,False
1148,292.0,0.94,18.8,COMPLEX_TURN_D_TO_B,901,667,57.0,20.7,0.0,0,0,0,False
1149,269.9,0.82,20.2,NS_D,803,670,30.0,14.59,0.0,0,0,0,True
1150,591.6,0.93,17.7,EW_full,781,878,111.0,72.45,30.0,0,0,0,False
1151,276.5,0.57,16.0,NS_D,847,624,25.0,5.55,0.0,0,0,0,True
1152,294.9,0.86,21.0,NS_B,725,844,42.0,27.18,9.0,0,0,0,False
1153,337.7,0.11,17.6,NS_C,817,828,43.0,25.32,4.0,0,0,0,False
1154,409.5,0.92,17.0,EW_full,826,755,118.0,77.86,33.0,0,0,0,False
1155,464.1,0.62,15.9,COMPLEX_TURN_D_TO_B,825,759,57.0,14.08,0.0,0,0,0,True
1156,632.6,0.91,20.9,NS_B,605,801,49.0,34.11,13.0,0,0,0,False
1157,611.7,0.14,16.1,EW_full,1021,820,-1.0,999.0,0.0,0,0,1,False
1158,412.2,0.19,17.0,EW_full,876,800,-1.0,999.0,40.0,0,0,1,False
1159,363.6,0.0,21.3,COMPLEX_TURN_D_TO_B,1052,935,87.0,54.96,19.0,0,0,0,False
1160,273.7,0.41,14.0,COMPLEX_TURN_D_TO_B,912,748,57.0,8.26,0.0,0,0,0,True
1161,311.0,0.83,18.9,NS_D,678,892,53.0,36.53,19.0,0,0,0,False
1162,551.2,0.6,17.4,EW_full,929,910,-1.0,999.0,27.0,0,0,1,False
1163,434.8,0.03,20.4,NS_D,755,635,25.0,9.75,0.0,0,0,0,True
1164,584.4,0.46,17.1,EW_full,910,889,-1.0,999.0,37.0,0,0,1,False
1165,507.2,0.66,15.2,EW_full,1052,606,-1.0,999.0,22.0,0,0,1,False
1166,302.0,0.08,20.9,NS_C,831,811,41.0,26.11,8.0,0,0,0,False
1167,376.4,0.79,17.9,NS_D,673,881,69.0,51.61,30.0,0,0,0,False
1168,467.1,0.37,15.5,COMPLEX_TURN_D_TO_B,1017,633,63.0,18.97,0.0,0,0,0,False
1169,349.8,0.92,18.4,NS_C,664,687,31.0,14.09,0.0,0,0,0,True
1170,534.0,0.69,16.2,NS_D,1024,840,57.0,37.79,18.0,0,0,0,False
1171,349.4,0.06,15.6,NS_D,1032,827,46.0,26.05,12.0,0,0,0,False
1172,496.1,0.87,15.3,NS_B,639,652,30.0,9.66,0.0,0,0,0,True
1173,566.1,0.6,17.4,NS_B,809,880,61.0,43.11,21.0,0,0,0,False
1174,627.4,0.84,18.8,COMPLEX_TURN_D_TO_B,927,781,73.0,36.7,7.0,0,0,0,False
1175,461.8,0.43,19.4,COMPLEX_TURN_D_TO_B,662,686,57.0,21.82,0.0,0,0,0,False
1176,315.1,0.34,14.0,NS_D,927,783,38.0,15.77,4.0,0,0,0,False
1177,501.8,0.69,18.0,NS_C,1013,890,80.0,62.71,39.0,0,0,0,False
1178,487.5,0.63,17.6,EW_full,1002,763,-1.0,999.0,22.0,0,0,1,False
1179,418.1,0.65,17.1,EW_full,966,713,-1.0,999.0,22.0,0,0,1,False
1180,408.3,0.02,18.2,NS_C,645,875,59.0,41.9,24.0,0,0,0,False
1181,278.6,0.66,20.1,EW_full,987,691,-1.0,999.0,51.0,0,0,1,False
1182,477.6,0.11,21.5,NS_D,942,982,-1.0,999.0,21.0,0,0,1,False
1183,424.7,0.58,14.3,COMPLEX_TURN_D_TO_B,700,999,-1.0,999.0,23.0,0,0,1,False
1184,400.8,0.41,17.8,NS_D,640,827,47.0,29.52,13.0,0,0,0,False
1185,513.2,0.19,20.7,EW_full,1091,626,-1.0,999.0,25.0,0,0,1,False
1186,405.9,0.18,18.0,COMPLEX_TURN_D_TO_B,988,717,61.0,23.09,0.0,0,0,0,False
1187,359.1,0.83,15.4,NS_B,810,822,42.0,21.79,10.0,0,0,0,False
1188,435.2,0.26,16.9,NS_D,913,926,56.0,37.59,20.0,0,0,0,False
1189,405.3,0.22,20.2,NS_B,742,961,57.0,41.59,17.0,0,0,0,False
1190,272.9,0.78,14.6,NS_C,1025,638,27.0,5.68,0.0,0,0,0,True
1191,486.9,0.18,21.9,EW_full,657,930,91.0,59.84,7.0,0,0,0,False
1192,324.8,0.16,19.5,NS_C,1039,818,36.0,20.04,4.0,0,0,0,False
1193,297.1,0.88,21.9,NS_D,677,611,29.0,14.79,0.0,0,0,0,True
